,tweet_text,date,sentiment
12097,.@Visa @Mastercard @AmericanExpress @Discover what can you do to help small biz w/ those exorbitant merchant fees you collect? These days credit cards are the preferred choice of payment. #takeout #curbside #SmallBizRelief #SmallBusiness #SmallBiz #helpallsmallbizout,2020-04-11 10:40:53+00:00,-1
12098,"Couldn't agree more. Amex travel are also awesome, they've made changes to my flights that even checkin staff couldn't make even when I've gone through security.",2020-04-11 10:22:21+00:00,1
12099,WARMING: Lufthansa illegally delay refund in Europe when cancelling flight. In Europe they should reimburse within 7 days. American Express support this procedure and leave consumers ALONE #enmarche #lufthansa #americanexpress,2020-04-11 10:05:25+00:00,-1
12100,"Check it out! #MadeOnFiverr: make professional business, credit and visa cards https://www.fiverr.com/share/gDAD8a #fiverr #graphicdesign #design #madeonfiverr #fiverrgigs #fiverrgig #bankcard #atmcard #visacard #businesscard #americanexpress #cards #creditcard #mastercard #credit #visa",2020-04-11 10:01:22+00:00,1
12101,"Check it out! #MadeOnFiverr: make credit card, visa or business card design https://www.fiverr.com/share/dDZD9G #fiverr #graphicdesign #design #madeonfiverr #fiverrgigs #fiverrgig #bankcard #atmcard #visacard #businesscard #americanexpress #cards #creditcard #mastercard #credit #visa",2020-04-11 10:01:18+00:00,0
12102,"Check it out! #MadeOnFiverr: make professional business, credit and visa cards https://www.fiverr.com/share/ #fiverr #graphicdesign #design #madeonfiverr #fiverrgigs #fiverrgig #bankcard #atmcard #visacard #businesscard #americanexpress #cards #creditcard #mastercard #credit #visa",2020-04-11 09:57:24+00:00,1
12103,"Check it out! #MadeOnFiverr: make credit card, visa or business card design https://www.fiverr.com/share/rEWEa0 #fiverr #graphicdesign #design #madeonfiverr #fiverrgigs #fiverrgig #bankcard #atmcard #visacard #businesscard #americanexpress #cards #creditcard #mastercard #credit #visa",2020-04-11 09:56:58+00:00,0
12104,My account is locked and I can't get anyone on the phone,2020-04-11 09:55:41+00:00,0
12105,"Best customer experience in the world, without a doubt. @AmericanExpress. #Amex",2020-04-11 09:52:27+00:00,1
12106,I guess this is only US... what about Europe?,2020-04-11 09:21:57+00:00,0
12107,yeah he has an american express card and what https://twitter.com/Ievihoe/status/1248744886926561281,2020-04-11 09:09:30+00:00,0
12108,Justin Bieber#ChangesTour. Bringing @kehlani@jaden Presented by TMobile@AmericanExpress AmexPresale@justinbieber New merch drop with pre-sale access to tour https://shop.justinbiebermusic.com http://justinbiebermusic.com/tourtgclickmedia.com,2020-04-11 08:54:39+00:00,1
12109,#Credit #Card #Number #Generator with CVV and other Details. Generate #Credit Card #Visa #Matsercard #American Express,2020-04-11 08:44:36+00:00,-1
12110,Rolex y American Express Black card,2020-04-11 08:44:05+00:00,-1
12111,"I'm not experienced, anyways have a nice day man. ",2020-04-11 08:40:37+00:00,1
12112,You need to learn how to run a business ,2020-04-11 08:37:53+00:00,0
12113,We only accept cash! ,2020-04-11 08:34:36+00:00,0
12114,I dont have Amex 40 bucks is the price you mentioned idiot 20x2 Fine then do me a favour and do that ,2020-04-11 08:33:43+00:00,-1
12115,"@AmericanExpress is a better way to pay goods right? Don't take me wrong but why would you frimi for just 40 bucks, I mean in us$currency it's worth noting ne? Just think about it. And please always use cash, coz we don't have the technology to receive your frimi. ",2020-04-11 08:31:53+00:00,1
12116,@AmericanExpress request termination of my card immediately. TIA for proactive steps.,2020-04-11 08:28:13+00:00,0
12117,"Check it out! #MadeOnFiverr: make professional business, credit and visa cards https://www.fiverr.com/share/dDZpB8 #fiverr #graphicdesign #design #madeonfiverr #fiverrgigs #fiverrgig #bankcard #atmcard #visacard #businesscard #americanexpress #cards #creditcard #mastercard #credit #visa",2020-04-11 08:26:58+00:00,1
12118,"Check it out! #MadeOnFiverr: make credit card, visa or business card design https://www.fiverr.com/share/WE4ZBX #fiverr #graphicdesign #design #madeonfiverr #fiverrgigs #fiverrgig #bankcard #atmcard #visacard #businesscard #americanexpress #cards #creditcard #mastercard #credit #visa",2020-04-11 08:26:53+00:00,0
12119,"Check it out! #MadeOnFiverr: make professional business, credit and visa cards https://www.fiverr.com/share/DB8zyX #fiverr #graphicdesign #design #madeonfiverr #fiverrgigs #fiverrgig #bankcard #atmcard #visacard #businesscard #americanexpress #cards #creditcard #mastercard #credit #visa",2020-04-11 08:23:29+00:00,1
12120,"Check it out! #MadeOnFiverr: make credit card, visa or business card design https://www.fiverr.com/share/yvz2m6 #fiverr #graphicdesign #design #madeonfiverr #fiverrgigs #fiverrgig #bankcard #atmcard #visacard #businesscard #americanexpress #cards #creditcard #mastercard #credit #visa",2020-04-11 08:23:02+00:00,0
12121,Rodney did you finally get your card activated?,2020-04-11 08:22:18+00:00,0
12122,"Got my new card today. Tried to activate online. Said I made too many attempts. Have to call the number. Tried that several times. On hold for 1 hour. Tried at least a dozen times. Once mine is resolved, I'm spending up the balance and cancelling this card.",2020-04-11 08:21:19+00:00,1
12123,Hello no one is answering your customer service line for American Express serve!! Please help assist I called and waiting ten hours and no answer!!! I’m gonna call my lawyer y’all locked me out of my account and won’t help me get back into it ,2020-04-11 07:55:51+00:00,0
12124,"ON-DEMAND content available TOMORROW April 2nd and its #AWESOME. Kelsey Hightower (@Google), Liz Rice ( @Aqua Security), Katie Gamanji (@American Express), and Ben Hindman (@D2iQ)! Cloud Native Virtual Summit featuring Kubernetes. https://bit.ly/2y2yBbA",2020-04-11 07:50:11+00:00,1
12125,"Awesome deal RT @StraitVinyl: RT @GeorgeStrait: .@AmericanExpress Card Members, get early access to tickets for George’s new show in South Bend, IN with #AmexPresale now…",2020-04-11 07:49:40+00:00,1
12126,"ON-DEMAND content available TODAY April 2nd and its #AWESOME. Kelsey Hightower (@Google), Liz Rice ( @Aqua Security), Katie Gamanji (@American Express), and Ben Hindman (@D2iQ)! Cloud Native Virtual Summit featuring Kubernetes. https://bit.ly/39YZNVN",2020-04-11 07:49:04+00:00,1
12127,"@AmericanExpress this company is disrespectful and thieves, do not buy an American Express",2020-04-11 07:20:14+00:00,0
12128,"@AmericanExpress I am highly upset and will contact the better business bureau, I don’t care about virus when you have me on hold for a total 6 hours..and still haven’t helped me ",2020-04-11 07:19:04+00:00,1
12129,"Check it out! #MadeOnFiverr: make professional business, credit and visa cards https://www.fiverr.com/share/BRQqr1 #fiverr #graphicdesign #design #madeonfiverr #fiverrgigs #fiverrgig #bankcard #atmcard #visacard #businesscard #americanexpress #cards #creditcard #mastercard #credit #visa",2020-04-11 07:16:33+00:00,1
12130,"Check it out! #MadeOnFiverr: make credit card, visa or business card design https://www.fiverr.com/share/ljaxEQ #fiverr #graphicdesign #design #madeonfiverr #fiverrgigs #fiverrgig #bankcard #atmcard #visacard #businesscard #americanexpress #cards #creditcard #mastercard #credit #visa",2020-04-11 07:16:28+00:00,0
12131,"Google News - Mobile Payments: ""American Express assists cardholders, employees and merchants amid COVID-19"" https://ift.tt/2V0pYao",2020-04-11 07:14:01+00:00,0
12132,"Check it out! #MadeOnFiverr: make professional business, credit and visa cards https://www.fiverr.com/share/qDm2A2 #fiverr #graphicdesign #design #madeonfiverr #fiverrgigs #fiverrgig #bankcard #atmcard #visacard #businesscard #americanexpress #cards #creditcard #mastercard #credit #visa",2020-04-11 07:02:33+00:00,1
12133,"Check it out! #MadeOnFiverr: make credit card, visa or business card design https://www.fiverr.com/share/EgGWbd #fiverr #graphicdesign #design #madeonfiverr #fiverrgigs #fiverrgig #bankcard #atmcard #visacard #businesscard #americanexpress #cards #creditcard #mastercard #credit #visa",2020-04-11 07:02:21+00:00,0
12134,American express personal savings Review ,2020-04-11 07:01:30+00:00,0
12135,#Credit #Card #Number #Generator with CVV and other Details. Generate #Credit Card #Visa #Matsercard #American Express,2020-04-11 06:59:42+00:00,-1
12136,I use American Express serve from Jackson Hewitt and was wondering if it can be used for my stimulas check,2020-04-11 06:33:44+00:00,0
12137,i used to run around the house as a kid wearing these glasses telling my parents i was the american express man ,2020-04-11 06:23:44+00:00,0
12138,@theLott now allows @PayPal payments for online purchases but not with @AmericanExpress cards as it won’t allow foreign cards. Bizarre and very user unfriendly. They say they’ve listened - but not to Amex card holders. @GoldenCasket,2020-04-11 06:18:45+00:00,1
12139,@British_Airways finally refunded my flights but now I can find no way to get the money returned to me from my @AmericanExpress account.,2020-04-11 06:14:30+00:00,0
12140,@AmericanExpress hoping you can help me figure out why my #serve card no longer works with http://Chaturbate.com it use to.,2020-04-11 06:10:15+00:00,0
12141,Head to Head Survey: CHINA MERCHANTS/ADR $CIHKY versus American Express $AXP,2020-04-11 06:07:44+00:00,0
12142,#Credit #Card #Number #Generator with CVV and other Details. Generate #Credit Card #Visa #Matsercard #American Express,2020-04-11 05:49:53+00:00,-1
12143, they machine aint take american express and the cashier called me broke cuz i was mad my card aint work ,2020-04-11 05:39:04+00:00,-1
12144,@AmericanExpress why can’t I speak to anyone I’ve been on hold for hours,2020-04-11 05:25:50+00:00,0
12145,"@AmericanExpress I've been trying to call since 6pm today to unlock my card, and I've been hung up on 5 times and currently still trying to call you guys because I unlocked my card by doing everything you asked. Who can I speak to, please point me in the right direction.",2020-04-11 05:13:50+00:00,1
12146,Appreciate your help man! I will get on this tomorrow,2020-04-11 04:55:16+00:00,0
12147,"American Express’ Commitment to Backing Colleagues, Customers and Communities Affected by COVID-19 | American Express https://shar.es/aHCpCk #americanexpress #amex",2020-04-11 04:45:01+00:00,0
12148,"The worst thing about swappa is Paypal. The fact that you limit your business makes it useless. PayPal is the worst payment processor. American Express, Chase etc are far better alternatives. PayPal isn't credible enough, scams are rampant with them",2020-04-11 04:42:21+00:00,-1
12149,I called @delta. They offered credit. I told them I was entitled to refund per DOT guidance. After putting me on hold @delta issued a refund my credit card. I then called @AmericanExpress to confirm the refund was issued.,2020-04-11 04:37:26+00:00,0
12150,"Check it out! #MadeOnFiverr: make professional business, credit and visa cards https://www.fiverr.com/share/pd77rN #fiverr #graphicdesign #design #madeonfiverr #fiverrgigs #fiverrgig #bankcard #atmcard #visacard #businesscard #americanexpress #cards #creditcard #mastercard #credit #visa",2020-04-11 04:32:55+00:00,1
12151,"Check it out! #MadeOnFiverr: make credit card, visa or business card design https://www.fiverr.com/share/EgGGvy #fiverr #graphicdesign #design #madeonfiverr #fiverrgigs #fiverrgig #bankcard #atmcard #visacard #businesscard #americanexpress #cards #creditcard #mastercard #credit #visa",2020-04-11 04:32:51+00:00,0
